u2,3386,58.38
i2.13,-0.50,-3.81
u3,0,0.00
i2.06,-0.50,-3.81
u4,6245,107.67
i1.94,-0.44,-3.75
u5,1487,25.64
i1.69,-0.38,-3.63
u6,6490,111.90
i1.50,-0.38,-3.69
u7,0,0.00
i1.50,-0.31,-3.63
u0,0,0.00
i1.63,-0.31,-3.69
u1,1552,26.76
i1.81,-0.38,-3.69
u2,3580,61.72
i1.94,-0.38,-3.69
u3,0,0.00
i2.00,-0.38,-3.69
u4,6625,114.22
i2.00,-0.38,-3.63
u5,1495,25.78
i2.00,-0.38,-3.63
u6,16588,286.00
i1.94,-0.38,-3.69
u7,0,0.00
i1.88,-0.38,-3.63
u0,0,0.00
i1.88,-0.38,-3.63
u1,1556,26.83
i1.75,-0.31,-3.69
u2,3710,63.97
i1.75,-0.31,-3.75
u3,0,0.00
i1.81,-0.25,-3.69
u4,0,0.00
i1.88,-0.25,-3.63
u5,1478,25.48
i1.94,-0.25,-3.63
u6,15545,268.02
i1.94,-0.25,-3.69
u7,0,0.00
i1.81,-0.25,-3.63
u0,19123,329.71
i1.69,-0.19,-3.56
u1,1567,27.02
i1.56,-0.13,-3.50
u2,917,15.81
i1.38,-0.13,-3.44
u3,0,0.00
i1.31,-0.19,-3.50
u4,5444,93.86
i1.38,-0.19,-3.50
u5,1466,25.28
i1.44,-0.13,-3.56
u6,15268,263.24
i1.31,-0.13,-3.56
u7,0,0.00
i1.06,-0.13,-3.63
u0,0,0.00
i0.88,-0.13,-3.63
u1,1576,27.17
i0.75,-0.19,-3.75
u2,4892,84.34
i0.81,-0.19,-3.69
u3,0,0.00
i1.13,-0.25,-3.63
u4,5348,92.21
i1.25,-0.19,-3.63
u5,1484,25.59
i1.19,-0.13,-3.56
u6,14047,242.19
i1.00,-0.19,-3.31
u7,0,0.00
i0.88,-0.19,-3.25
u0,0,0.00
i0.63,-0.19,-3.38
u1,1549,26.71
i0.38,-0.19,-3.50
u2,3430,59.14
i0.38,-0.19,-3.50
u3,0,0.00
i0.56,-0.25,-3.44
u4,5074,87.48
i0.50,-0.19,-3.38
u5,1478,25.48
i0.38,-0.19,-3.31
u6,7241,124.84
i0.25,-0.19,-3.25
u7,0,0.00
i0.13,-0.19,-3.25
u0,0,0.00
i0.06,-0.19,-3.31
u1,1568,27.03
i0.06,-0.19,-3.38
u2,3677,63.40
i0.00,-0.19,-3.38
u3,2237,38.57
i359.88,-0.19,-3.44
u4,5215,89.91
i359.81,-0.25,-3.63
u5,1457,25.12
i359.88,-0.31,-3.63
u6,7006,120.79
i359.94,-0.31,-3.56
u7,0,0.00
i0.13,-0.38,-3.50
u0,0,0.00
i0.13,-0.31,-3.56
u1,1558,26.86
i0.13,-0.31,-3.56
u2,1540,26.55
i0.13,-0.31,-3.56
u3,0,0.00
i0.00,-0.31,-3.56
u4,0,0.00
i359.81,-0.31,-3.50
u5,1483,25.57
i359.63,-0.31,-3.50
u6,12908,222.55
i359.56,-0.31,-3.50
u7,0,0.00
i359.63,-0.31,-3.56
u0,15427,265.98
i359.69,-0.31,-3.56
u1,1523,26.26
i359.63,-0.31,-3.50
u2,4855,83.71
i359.56,-0.31,-3.44
u3,0,0.00
i359.56,-0.31,-3.31
u4,5486,94.59
i359.56,-0.31,-3.38
u5,1501,25.88
i359.38,-0.31,-3.50
u6,10931,188.47
i359.38,-0.31,-3.50
u7,0,0.00
i359.44,-0.31,-3.50
u0,0,0.00
i359.50,-0.31,-3.56
u1,1508,26.00
i359.44,-0.31,-3.56
u2,3694,63.69
i359.38,-0.31,-3.56
u3,0,0.00
i359.31,-0.31,-3.63
u4,7792,134.34
i359.31,-0.31,-3.63
u5,1505,25.95
i359.44,-0.38,-3.63
u6,6848,118.07
i359.50,-0.38,-3.69
u7,0,0.00
i359.50,-0.38,-3.69
u0,0,0.00
i359.44,-0.25,-3.69
u1,1504,25.93
i359.50,-0.25,-3.75
u2,3763,64.88
i359.38,-0.31,-3.75
u3,6292,108.48
i359.31,-0.31,-3.63
u4,4985,85.95
i359.31,-0.31,-3.63
u5,1528,26.34
i359.25,-0.31,-3.63
u6,12047,207.71
i359.25,-0.31,-3.56
u7,0,0.00
i359.38,-0.38,-3.56
u0,6418,110.66
i359.44,-0.44,-3.56
u1,1478,25.48
i359.56,-0.50,-3.69
u2,3371,58.12
i359.63,-0.44,-3.81
u3,2285,39.40
i359.63,-0.44,-3.75
u4,5378,92.72
i359.56,-0.44,-3.56
u5,1570,27.07
i359.44,-0.44,-3.50
u6,10996,189.59
i359.31,-0.44,-3.44
u7,0,0.00
i359.38,-0.44,-3.56
u0,14507,250.12
i359.56,-0.56,-3.75
u1,1483,25.57
i359.63,-0.56,-3.75
u2,0,0.00
i359.88,-0.50,-3.69
u3,3028,52.21
i359.88,-0.50,-3.63
u4,5801,100.02
i0.00,-0.50,-3.63
u5,1568,27.03
i0.25,-0.50,-3.63
u6,11045,190.43
i0.31,-0.56,-3.69
u7,0,0.00
i0.31,-0.56,-3.75
u0,14281,246.22
i0.31,-0.56,-3.69
u1,1447,24.95
i0.38,-0.56,-3.69
u2,3496,60.28
i0.25,-0.56,-3.63
u3,0,0.00
i0.19,-0.56,-3.56
u4,0,0.00
i0.13,-0.56,-3.56
u5,1577,27.19
i0.13,-0.56,-3.50
u6,6475,111.64
i0.13,-0.56,-3.50
u7,0,0.00
i0.19,-0.56,-3.63
u0,14146,243.90
i0.19,-0.56,-3.63
u1,1441,24.84
i0.19,-0.56,-3.63
u2,2762,47.62
i0.13,-0.56,-3.56
u3,6223,107.29
i0.06,-0.56,-3.56
u4,0,0.00
i0.00,-0.56,-3.56
u5,1588,27.38
i359.94,-0.63,-3.69
u6,6610,113.97
i0.06,-0.63,-3.81
u7,0,0.00
i0.13,-0.63,-3.88
u0,13640,235.17
i0.06,-0.56,-3.94
u1,1435,24.74
i0.00,-0.56,-3.94
u2,1523,26.26
i359.88,-0.56,-3.94
u3,6338,109.28
i359.75,-0.56,-4.00
u4,4678,80.66
i359.63,-0.56,-4.19
u5,1552,26.76
i359.56,-0.50,-4.25
u6,6527,112.53
i359.63,-0.56,-4.25
u7,0,0.00
i359.69,-0.56,-4.25
u0,10711,184.67
i359.50,-0.56,-4.31
u1,1447,24.95
i359.13,-0.50,-4.25
u2,2762,47.62
i359.00,-0.50,-4.19
u3,0,0.00
i358.94,-0.50,-4.06
u4,5359,92.40
i359.00,-0.50,-4.06
u5,1544,26.62
i359.13,-0.50,-4.00
u6,9829,169.47
i359.25,-0.56,-4.00
u7,0,0.00
i359.19,-0.50,-4.13
u0,6421,110.71
i359.00,-0.56,-4.19
u1,1435,24.74
i358.94,-0.56,-4.19
u2,2990,51.55
i358.88,-0.56,-4.25
u3,2806,48.38
i358.75,-0.63,-4.25
u4,5936,102.34
i358.75,-0.69,-4.19
u5,1529,26.36
i358.81,-0.69,-4.13
u6,10739,185.16
i358.94,-0.69,-4.13
u7,0,0.00
i359.06,-0.69,-4.13
u0,10646,183.55
i359.13,-0.63,-4.06
u1,1414,24.38
i359.06,-0.63,-4.06
u2,3391,58.47
i359.00,-0.69,-4.06
u3,0,0.00
i359.06,-0.69,-4.00
u4,0,0.00
i359.00,-0.69,-4.06
u5,1529,26.36
i359.00,-0.75,-4.13
u6,9200,158.62
i359.00,-0.75,-4.06
u7,0,0.00
i359.06,-0.75,-4.00
u0,12674,218.52
i358.69,-0.75,-4.06
u1,1405,24.22
i358.69,-0.69,-4.06
u2,3577,61.67
i358.81,-0.75,-4.06
u3,0,0.00
i358.81,-0.75,-4.06
u4,0,0.00
i358.69,-0.75,-4.06
u5,1565,26.98
i358.69,-0.69,-3.94
u6,10586,182.52
i358.69,-0.69,-3.94
u7,0,0.00
i358.56,-0.69,-3.88
u0,12628,217.72
i358.50,-0.69,-3.81
u1,1381,23.81
i358.44,-0.69,-3.81
u2,4288,73.93
i358.38,-0.69,-3.88
u3,0,0.00
i358.31,-0.69,-4.00
u4,5462,94.17
i358.31,-0.75,-4.38
u5,1535,26.47
i358.25,-0.69,-4.69
u6,10631,183.29
i358.13,-0.69,-4.63
u7,0,0.00
i358.06,-0.63,-4.56
u0,10652,183.66
i358.06,-0.63,-4.56
u1,1393,24.02
i358.00,-0.63,-4.56
u2,1573,27.12
i357.94,-0.63,-4.56
u3,2093,36.09
i357.75,-0.56,-4.44
u4,5242,90.38
i357.50,-0.56,-4.44
u5,1520,26.21
i357.31,-0.56,-4.50
u6,9014,155.41
i357.25,-0.56,-4.50
u7,0,0.00
i357.25,-0.50,-4.44
u0,6179,106.53
i357.13,-0.50,-4.31
u1,1358,23.41
i357.00,-0.50,-4.31
u2,4823,83.16
i356.81,-0.44,-4.25
u3,4355,75.09
i356.81,-0.44,-4.19
u4,4781,82.43
i356.81,-0.44,-4.13
u5,1501,25.88
i356.69,-0.44,-4.19
u6,8675,149.57
i356.63,-0.50,-4.19
u7,0,0.00
i356.50,-0.50,-4.19
u0,12235,210.95
i356.50,-0.50,-4.19
u1,1336,23.03
i356.56,-0.50,-4.13
u2,5303,91.43
i356.56,-0.50,-4.06
u3,2911,50.19
i356.63,-0.50,-4.06
u4,5468,94.28
i356.50,-0.50,-4.06
u5,1514,26.10
i356.69,-0.50,-4.06
u6,8609,148.43
i356.69,-0.50,-4.00
u7,0,0.00
i356.88,-0.50,-4.00
u0,6212,107.10
i357.06,-0.56,-4.00
u1,1324,22.83
i357.13,-0.56,-4.00
u2,3650,62.93
i357.25,-0.56,-4.00
u3,0,0.00
i357.25,-0.56,-4.13
u4,5195,89.57
i357.31,-0.56,-4.06
u5,1543,26.60
i357.31,-0.56,-4.06
u6,8492,146.41
i357.38,-0.56,-4.06
u7,0,0.00
i357.50,-0.56,-4.19
u0,5930,102.24
i357.56,-0.63,-4.19
u1,1321,22.78
i357.75,-0.69,-4.19
u2,3607,62.19
i357.75,-0.69,-4.13
u3,0,0.00
i357.81,-0.69,-4.06
u4,0,0.00
i357.88,-0.69,-4.06
u5,1550,26.72
i357.88,-0.69,-4.13
u6,8324,143.52
i357.88,-0.69,-4.19
u7,0,0.00
i357.88,-0.69,-4.13
u0,6128,105.66
i357.81,-0.69,-4.06
u1,1306,22.52
i357.75,-0.63,-4.06
u2,3800,65.52
i357.75,-0.63,-4.13
u3,0,0.00
i357.75,-0.63,-4.13
u4,0,0.00
i357.75,-0.63,-4.13
u5,1529,26.36
i357.94,-0.69,-4.25
u6,8290,142.93
i358.06,-0.69,-4.25
u7,0,0.00
i357.94,-0.69,-4.25
u0,6073,104.71
i357.81,-0.69,-4.25
u1,1288,22.21
i357.75,-0.75,-4.44
u2,5393,92.98
i357.88,-0.81,-4.44
u3,2728,47.03
i358.00,-0.81,-4.38
u4,5072,87.45
i358.00,-0.75,-4.19
u5,1442,24.86
i358.06,-0.75,-4.13
u6,9164,158.00
i358.19,-0.75,-4.13
u7,0,0.00
i358.25,-0.81,-4.19
u0,11554,199.21
i358.25,-0.88,-4.31
u1,1267,21.84
i358.25,-0.94,-4.38
u2,0,0.00
i358.19,-0.88,-4.44
u3,0,0.00
i358.00,-0.81,-4.38
u4,4796,82.69
i357.88,-0.81,-4.44
u5,1447,24.95
i357.88,-0.81,-4.56
u6,0,0.00
i358.06,-0.88,-4.63
u7,0,0.00
i358.25,-0.81,-4.50
u0,0,0.00
i358.31,-0.88,-4.38
u1,1246,21.48
i358.19,-0.81,-4.44
u2,4156,71.66
i358.31,-0.88,-4.44
u3,0,0.00
i358.63,-0.88,-4.44
u4,0,0.00
i358.75,-0.88,-4.38
u5,1310,22.59
i358.69,-0.88,-4.44
u6,0,0.00
i358.75,-0.88,-4.50
u7,0,0.00
i358.81,-0.88,-4.44
u0,0,0.00
i358.81,-0.88,-4.44
u1,1229,21.19
i358.81,-0.88,-4.50
u2,3364,58.00
i359.00,-0.94,-4.63
u3,0,0.00
i359.25,-0.94,-4.69
u4,0,0.00
i359.44,-0.94,-4.63
u5,1232,21.24
i359.44,-0.94,-4.50
u6,0,0.00
i359.44,-0.88,-4.38
u7,0,0.00
i359.44,-0.88,-4.38
u0,0,0.00
i359.44,-0.94,-4.38
u1,1217,20.98
i359.56,-1.00,-4.25
u2,3608,62.21
i359.69,-0.94,-4.31
u3,0,0.00
i359.75,-0.94,-4.31
u4,5840,100.69
i359.56,-0.94,-4.31
u5,959,16.53
i359.50,-1.06,-4.25
u6,0,0.00
i359.56,-1.13,-4.38
u7,0,0.00
i359.63,-1.13,-4.44
u0,0,0.00
i359.75,-1.06,-4.38
u1,1208,20.83
i359.81,-1.06,-4.38
u2,3223,55.57
i359.81,-1.13,-4.31
u3,3013,51.95
i359.75,-1.06,-4.31
u4,4315,74.40
i359.69,-1.06,-4.25
u5,860,14.83
i359.69,-1.06,-4.31
u6,0,0.00
i359.81,-1.13,-4.38
u7,0,0.00
i359.75,-1.13,-4.31
u0,0,0.00
i359.75,-1.06,-4.25
u1,1175,20.26
i359.56,-1.06,-4.25
u2,5572,96.07
i359.44,-1.06,-4.25
u3,3070,52.93
i359.44,-1.00,-4.31
u4,6214,107.14
i359.63,-1.13,-4.44
u5,806,13.90
i359.69,-1.13,-4.44
u6,11480,197.93
i359.75,-1.13,-4.38
u7,0,0.00
i359.81,-1.13,-4.25
u0,0,0.00
i0.06,-1.19,-4.19
u1,1160,20.00
i0.19,-1.19,-4.25
u2,3181,54.84
i0.19,-1.19,-4.25
u3,0,0.00
i359.94,-1.13,-4.31
u4,4121,71.05
i359.69,-1.13,-4.31
u5,707,12.19
i359.63,-1.13,-4.19
u6,0,0.00
i359.50,-1.06,-4.13
u7,0,0.00
i359.56,-1.13,-4.13
u0,8170,140.86
i359.75,-1.13,-4.31
u1,1151,19.84
i0.06,-1.19,-4.44
u2,3130,53.97
i0.31,-1.19,-4.38
u3,0,0.00
i0.19,-1.13,-4.25
u4,3311,57.09
i359.94,-1.00,-4.00
u5,626,10.79
i359.69,-0.88,-3.88
u6,0,0.00
i359.63,-0.88,-3.81
u7,0,0.00
i359.56,-0.94,-3.88
u0,21692,374.00
i359.69,-0.94,-4.00
u1,1163,20.05
i359.81,-0.88,-3.94
u2,529,9.12
i359.75,-0.88,-3.81
u3,0,0.00
i359.63,-0.88,-3.88
u4,3643,62.81
i359.75,-0.88,-4.00
u5,515,8.88
i359.81,-0.88,-3.88
u6,13243,228.33
i359.69,-0.88,-3.69
u7,0,0.00
i359.56,-0.81,-3.69
u0,10598,182.72
i359.50,-0.75,-3.75
u1,1153,19.88
i359.56,-0.75,-3.81
u2,3302,56.93
i359.69,-0.75,-3.75
u3,3278,56.52
i359.69,-0.81,-3.75
u4,3440,59.31
i359.63,-0.75,-3.81
u5,385,6.64
i359.56,-0.75,-3.75
u6,6901,118.98
i359.56,-0.75,-3.69
u7,0,0.00
i359.44,-0.81,-3.81
u0,20864,359.72
i359.38,-0.81,-4.06
u1,1118,19.28
i359.44,-0.88,-4.25
u2,4060,70.00
i359.31,-0.88,-4.31
u3,4054,69.90
i359.31,-0.94,-4.38
u4,2462,42.45
i359.44,-0.88,-4.38
u5,413,7.12
i359.38,-0.88,-4.38
u6,0,0.00
i359.31,-0.88,-4.44
u7,0,0.00
i359.19,-0.88,-4.50
u0,7573,130.57
i359.13,-0.88,-4.50
u1,1124,19.38
i359.13,-0.81,-4.50
u2,3463,59.71
i359.13,-0.81,-4.56
u3,0,0.00
i359.19,-0.88,-4.63
u4,3488,60.14
i359.25,-0.88,-4.56
u5,407,7.02
i359.44,-0.88,-4.50
u6,6481,111.74
i359.56,-0.88,-4.63
u7,0,0.00
i359.50,-0.81,-4.69
u0,4466,77.00
i359.50,-0.88,-4.81
u1,1100,18.97
i359.56,-0.75,-4.75
u2,3355,57.84
i359.50,-0.69,-4.63
u3,2591,44.67
i359.44,-0.63,-4.50
u4,3731,64.33
i359.50,-0.63,-4.44
u5,584,10.07
i359.69,-0.63,-4.31
u6,4061,70.02
i359.81,-0.63,-4.13
u7,0,0.00
i359.94,-0.69,-4.06
u0,19523,336.60
i0.13,-0.63,-4.13
u1,1085,18.71
i0.31,-0.69,-4.06
u2,3023,52.12
i0.25,-0.69,-3.94
u3,1609,27.74
i0.25,-0.75,-3.81
u4,3287,56.67
i0.19,-0.75,-3.88
u5,625,10.78
i0.31,-0.69,-3.94
u6,20999,362.05
i0.38,-0.69,-4.06
